problem_id,Sample_Code,Generated,Language,Source
Prob5501,"import Java.util.Arrays;
import Java.util.Comparator;
import Java.util.Scanner;

public class Main {

  public static void main(String[] args) {

    Scanner sc = new Scanner(System.in);
    char[] ch = strToCharArray(sc.nextLine());
    boolean yesFlg = true;
    
    for(int i = 0; i < ch.length; i++) {
    	int count = 0;
    	for(int j = 0; j < ch.length; j++) {
    		if(ch[i] == ch[j]) {
    			count++;
    		}
    	}
    	if(count % 2 != 0) {
    		System.out.println(""No"");
    		yesFlg = false;
    		break;
    	}
    }
    if(yesFlg) System.out.println(""Yes"");
  }

  static String[] strCompare(String[] array) {
  	Arrays.sort(array, new Comparator<String>() {
  		public int compare(String s1, String s2) {
  			if(compareLength(s1, s2) == 0) {
  				return s1.compareTo(s2);
  			}
  			return compareLength(s1, s2);
  		}
  	});
  	return array;
  }

  static int compareLength(String s1, String s2) {
  	if(s1.length() > s2.length()) {
  		return 1;
  	} else if (s1.length() < s2.length()) {
  		return -1;
  	} else {
  		return 0;
  	}
  }
  
  static String[] strCompareReverse(String[] array) {
  	Arrays.sort(array, new Comparator<String>() {
  		public int compare(String s2, String s1) {
  			if(compareLengthReverse(s1, s2) == 0) {
  				return s1.compareTo(s2);
  			}
  			return compareLengthReverse(s1, s2);
  		}
  	});
  	return array;
  }

  static int compareLengthReverse(String s1, String s2) {
  	if(s1.length() > s2.length()) {
  		return 1;
  	} else if (s1.length() < s2.length()) {
  		return -1;
  	} else {
  		return 0;
  	}
  }

  static int[] toIntArray(String[] str) {
  	int[] num = new int[str.length];
  	for(int i = 0; i < str.length; i++) {
  		num[i] = Integer.parseInt(str[i]);
  	}
  	return num;
  }

  static char[] strToCharArray(String str) {
  	char[] chAr = new char[str.length()];
  	chAr = str.toCharArray();
  	return chAr;
  }


  static String[] toStringArray(String str, String delim) {
  	String[] stAr = str.split(delim);
  	return stAr;
  }

  static int[] strToIntArray(String str, String delim) {
  	String[] strAr = str.split(delim);
  	int[] intAr = new int[strAr.length];
  	for(int i = 0; i < strAr.length; i++) {
  		intAr[i] = Integer.parseInt(strAr[i]);
  	}
  	return intAr;
  }

  static int toInt(String str) {
  	int num = Integer.parseInt(str);
  	return num;
  }

  static double[] strubleArray(String str, String delim) {
  	String[] strAr = str.split(delim);
  	double[] dAr = new double[str.length()];
  	for(int i = 0; i < strAr.length; i++) {
  		dAr[i] = Double.parseDouble(strAr[i]);
  	}
  	return dAr;

  }
}",Human,Java,CodeNet
Prob1294,"#include<stdio.h>
int main(void) {
	double n, m;

	double i, j;

	scanf(""%lf"", &n);
	scanf(""%lf"", &m);

	double l[1000];

	double x, y;
	scanf(""%lf"", &x);
	scanf(""%lf"", &y);

	double menseki[2];

	double hakox1, hakox2;
	double hakoy1, hakoy2;
	hakox1 = x;
	hakox2 = n - x;

	if (hakox1 * m < hakox2 * m) {
		menseki[0] = hakox1 * m;
	}
	else {
		menseki[0] = hakox2 * m;
	}

	hakoy1 = y;
	hakoy2 = m - y;

	int saiteki = 0;
	if (n * hakoy1 < n * hakoy2) {
		menseki[1] = n * hakoy1;
	}
	else {
		menseki[1] = n * hakoy2;
	}
	double ans = 0;
	if (menseki[0] < menseki[1]) {
		ans = menseki[1];
	}
	else if (menseki[0] > menseki[1]) {
		ans = menseki[0];
	}
	else {
		ans = menseki[1];
		saiteki = 1;
	}
	if (n == x && m == y) {
		ans = 0;
		saiteki = 1;
	}
	printf(""%.6lf "", ans);
	printf(""%d\n"", saiteki);
	return 0;
}",Human,C,CodeNet
Prob1234,"n = input()
for i in range(3):
  if n[i] == '1':
    n[i] = '9'
  elif n[i] == '9':
    n[i] = '1'
print(n)",Human,Python,CodeNet
Prob5705,"h, w, a, b = map(int, input().split())
mod = 10 ** 9 + 7

ans = 0
for i in range(1, h-a+1):
  if i == 1:
    t1 = 1
    t2 = 1
    for j in range(1, ((h-a-i)+(b-1)+1)):
      t1 *= j
      t1 %= mod
    for j in range(1, ((b-1)+1)):
      t2 *= j
      t2 %= mod
    for j in range(1, ((h-a-i)+1)):
      t2 *= j
      t2 %= mod
    a1 = t1 * pow(t2, mod-2, mod) % mod

    t1 = 1
    t2 = 1
    for j in range(1, ((w-b-1)+(a+i-1)+1)):
      t1 *= j
      t1 %= mod
    for j in range(1, ((w-b-1)+1)):
      t2 *= j
      t2 %= mod
    for j in range(1, ((a+i-1)+1)):
      t2 *= j
      t2 %= mod
    a2 = t1 * pow(t2, mod-2, mod) % mod
  else:
    a1 *= pow((h-a-i)+(b-1)+1, mod-2, mod) 
    a1 *= h-a-i+1
    a1 %= mod 
    a2 *= (w-b-1)+(a+i-1) 
    a2 %= mod
    a2 *= pow(a+i-1, mod-2, mod) 
    a2 %= mod
 
  #print(a1, a2)
  ans += a1 * a2 
  ans %= mod

print(ans)
",Human,Python,CodeNet
Prob2604,"#include <opencv2/opencv.hpp>
#include <opencv2/stitching.hpp>

int main() {
  std::vector<cv::Mat> images;
  images.push_back(cv::imread(""image1.jpg""));
  images.push_back(cv::imread(""image2.jpg""));

  cv::Mat panorama;
  cv::Stitcher::create()->stitch(images, panorama);
  cv::imwrite(""panorama.jpg"", panorama);

  return 0;
}",AI,C++,ChatGPT-4
Prob2718,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define REP(i, n) for(ll i=0; i<(ll)n; i++)
#define REPR(i, n) for(ll i=(ll)n-1; i>=0; i--)
#define FOR(i, m, n) for(ll i=(ll)m; i<(ll)n; i++)
#define FORR(i, m, n) for(ll i=(ll)m-1; i>=(ll)n; i--)
#define ALL(x) (x).begin(), (x).end()
#define ASC(v) sort(ALL(v));
#define DESC(v) sort(ALL(v), greater<int>());
#define UNIQ(a) sort(ALL(a));(a).resize(unique(ALL(a)) - a.begin());
#define PRINTD(x, d) cout << fixed << setprecision(d) << x << ""\n"";
#define DEBUG(x) cout<<#x<<"": ""<<x<<""\n""
const double PI = acos(-1);
ll lcm(ll a, ll b) { return a / __gcd(a, b) * b; }
bool isprime(int x){ int i; if(x<2)return 0; else if(x==2) return 1; if(x%2==0) return 0; for(i=3; i*i<=x; i+=2) if(x%i==0) return 0; return 1; }
int digsum(int n) { int r=0; while(n>0) { r+=n%10; n/=10; } return r; }
template<class T> bool chmax(T &a, const T &b) { if (a<b) { a = b; return 1; } return 0; }
template<class T> bool chmin(T &a, const T &b) { if (a>b) { a = b; return 1; } return 0; }

int main(){
  ll A, B, C;
  cin >> A >> B >> C;
  if (A+B >= C) cout << ""Yes\n"";
  else cout << ""No\n"";
}",Human,C++,CodeNet
Prob1352,"import Java.util.Scanner;

public class Main {
 public static void main(String[] args) {
  Scanner stdIn = new Scanner(System.in);
  int n = stdIn.nextInt();
  int[] a = new int[n];
  int count = 0;
  Outer:
   for (int i = 0; i < n; i++) {
    a[i] = stdIn.nextInt();
    if (a[i] < 2) continue;
    if (a[i] == 2) {
     count++;
     continue;
    }
    if (a[i] % 2 == 0) continue;
    for (int j = 3; j <= a[i] / j; j+= 2) {
     if (a[i] % j == 0) continue Outer;
    }
    count++;
   }
  System.out.println(count);
 }
}",Human,Java,CodeNet
Prob1076,"import Java.util.Scanner;

public class Main {
  public static void main(String[] args) {
    Scanner scanner = new Scanner(System.in);
    
    // Read two integers from standard input
    int a = scanner.nextInt();
    int b = scanner.nextInt();
    
    // Print the sum of the two numbers
    System.out.println(a + b);
    // Print the difference of the two numbers
    System.out.println(a - b);
    // Print the product of the two numbers
    System.out.println(a * b);
    
    scanner.close();
  }
}",AI,Java,ChatGPT-4
Prob3012,"#include <iostream>
#include <vector>

int countWaysToGetSum(int nbd, int s) {
  if (nbd < 1 || nbd > 10) {
    throw std::out_of_range(""Le nombre de dés doit être entre 1 et 10"");
  }
  if (s < nbd || s > 6 * nbd) {
    throw std::out_of_range(""La somme doit être comprise entre "" + std::to_string(nbd) + "" et "" + std::to_string(6 * nbd));
  }

  std::vector<std::vector<int>> dp(nbd + 1, std::vector<int>(s + 1, 0));
  dp[0][0] = 1; // Une seule façon de faire la somme 0 avec 0 dés

  for (int dice = 1; dice <= nbd; dice++) {
    for (int sum = dice; sum <= s; sum++) {
      for (int face = 1; face <= 6; face++) {
        if (sum - face >= 0) {
          dp[dice][sum] += dp[dice - 1][sum - face];
        }
      }
    }
  }

  return dp[nbd][s];
}

int main() {
  try {
    int nbd, s;
    std::cout << ""Entrez le nombre de dés (entre 1 et 10) : "";
    std::cin >> nbd;
    std::cout << ""Entrez la somme souhaitée : "";
    std::cin >> s;

    int ways = countWaysToGetSum(nbd, s);
    std::cout << ""Il y a "" << ways << "" façons de faire "" << s << "" avec "" << nbd << "" dés."" << std::endl;
  } catch (const std::out_of_range& e) {
    std::cerr << e.what() << std::endl;
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob33,"import Java.util.*;


public class Main{
	public static void main( String args[] ) {
		String resMes;
		Scanner scan = new Scanner( System.in);
		
		
		int array[] = new int[2];
		
		for( int i = 0; i < array.length; i++) {
			array[i ] = scan.nextInt();

		}
		
		if( ( array[0] * array[1] ) % 2 == 0 ){
			resMes = ""Even"";
		}
		else {
			resMes = ""Odd"";
			
		}
		
		System.out.println( resMes );
		
		scan.close();
		
	}
}",Human,Java,CodeNet
Prob1197,"#include<bits/stdc++.h>
#define rep(i,n) for(int i=0;i<(int)(n);i++)
#define reps(i,n) for(int i=1;i<(int)(n);i++)

typedef long long ll;
using namespace std;

ll gcd(ll a, ll b) {
 if (b==0) return a;
 else return gcd(b, a%b);
}

ll lcm(ll a, ll b) {
 return a * b / gcd(a, b);
}

ll digit_sum(ll a){
 ll ans=0;
 while(a>0){
  ans+=a%10;
  a/=10;
 }
 return ans;
}



int main()
{
 ll a,b,c;
 cin>>a>>b>>c;
 if(a>=c||b>=c||a+b>=c){
  cout<<""Yes""<<endl;
  return 0;
 }
 cout<<""No""<<endl;
 return 0;
}",Human,C++,CodeNet
Prob1608,"#include <iostream>
#include <stdlib.h>
#include <string.h>

#define MAX_TASKS 100

struct Task {
  char title[100];
  bool completed;
};

Task tasks[MAX_TASKS];
int task_count = 0;

int main() {
  char *query_string = getenv(""QUERY_STRING"");
  char title[100];

  if (strstr(query_string, ""title="") != NULL) {
    sscanf(query_string, ""title=%s"", title);
    strcpy(tasks[task_count].title, title);
    tasks[task_count++].completed = false;
    std::cout << ""Content-type: text/html\n\n"";
    std::cout << ""<html><body><h1>Task added!</h1></body></html>"";
  } else {
    std::cout << ""Content-type: text/html\n\n"";
    std::cout << ""<html><body><h1>No task added.</h1></body></html>"";
  }
  return 0;
}",AI,C++,ChatGPT-3.5
Prob360,"#include <stdio.h>
int main(){
	float w, h, x, y;
	scanf(""%f %f %f %f"", &w, &h, &x, &y);
	
	printf(""%f.10 "", w*h/2);
	
	if(x==w/x && y==h/2){
		printf(""1"");
	}else
		printf(""0"");
	
	return 0;
}",Human,C,CodeNet
Prob405,"import Java.util.Scanner;

public class NutritionalInfo {
  public static void main(String[] args) {
    Scanner scanner = new Scanner(System.in);
    System.out.print(""Enter calories consumed: "");
    int calories = scanner.nextInt();
    System.out.print(""Enter protein (g): "");
    int protein = scanner.nextInt();
    System.out.print(""Enter carbs (g): "");
    int carbs = scanner.nextInt();
    
    System.out.println(""Nutritional Info: "" + calories + "" calories, "" + protein + ""g protein, "" + carbs + ""g carbs."");
    scanner.close();
  }
}",AI,Java,ChatGPT-4
Prob681,"import Javax.crypto.Cipher;
import Javax.crypto.KeyGenerator;
import Javax.crypto.SecretKey;
import Javax.crypto.spec.GCMParameterSpec;
import Javax.crypto.spec.SecretKeySpec;
import Java.util.Base64;

public class AESGCMExample {
  public static void main(String[] args) throws Exception {
    // Generate AES key
    KeyGenerator keyGen = KeyGenerator.getInstance(""AES"");
    keyGen.init(256);
    SecretKey key = keyGen.generateKey();

    // Encrypt a message
    Cipher cipher = Cipher.getInstance(""AES/GCM/NoPadding"");
    byte[] iv = new byte[12];
    SecureRandom random = new SecureRandom();
    random.nextBytes(iv);
    GCMParameterSpec spec = new GCMParameterSpec(128, iv);
    cipher.init(Cipher.ENCRYPT_MODE, key, spec);
    byte[] ciphertext = cipher.doFinal(""Hello, world!"".getBytes());

    String encodedCiphertext = Base64.getEncoder().encodeToString(ciphertext);
    String encodedIv = Base64.getEncoder().encodeToString(iv);
    String encodedKey = Base64.getEncoder().encodeToString(key.getEncoded());

    System.out.println(""Key: "" + encodedKey);
    System.out.println(""IV: "" + encodedIv);
    System.out.println(""Ciphertext: "" + encodedCiphertext);

    // Decrypt the message
    cipher.init(Cipher.DECRYPT_MODE, key, new GCMParameterSpec(128, Base64.getDecoder().decode(encodedIv)));
    byte[] decryptedBytes = cipher.doFinal(Base64.getDecoder().decode(encodedCiphertext));
    String decryptedMessage = new String(decryptedBytes);

    System.out.println(""Decrypted message: "" + decryptedMessage);
  }
}",AI,Java,ChatGPT-4
Prob3420,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
using P = pair<ll,ll>;
const ll mod = 1e9+7;
#define ALL(x) (x).begin(),(x).end()
#define pow(x,y) modpow(x,y)
#define REP(i,n) for(ll (i)=0;(i)<(n);(i)++)

template <class T = int>T in(){
  T x;
  cin >> x;
  return (x);
}

signed main(){
  cin.tie(0);
  ios::sync_with_stdio(false);
  cout<<fixed<<setprecision(10);
  cout << (in() + in() >= in() ? ""Yes"" : ""No"") << ""\n"";
}",Human,C++,CodeNet
Prob6633,"import Java.util.Scanner;

public class AreaRectangle {
  public static void main(String[] args) {
    Scanner scanner = new Scanner(System.in);

    System.out.print(""Enter the length of the rectangle: "");
    double length = scanner.nextDouble();
    System.out.print(""Enter the width of the rectangle: "");
    double width = scanner.nextDouble();
    
    double area = length * width;
    System.out.println(""The area of the rectangle is: "" + area);
    
    scanner.close();
  }
}",AI,Java,ChatGPT-4
Prob2188,"#include <bitcoin/bitcoin.hpp>

int main() {
  try {
    bc::chain::transaction tx;

    // Create inputs and outputs (add actual UTXOs)
    tx.inputs().emplace_back(/* UTXO input here */);
    tx.outputs().emplace_back(/* amount and address here */);

    // Check if transaction is valid
    if (!tx.is_valid()) {
      throw std::runtime_error(""Invalid transaction!"");
    }

    std::cout << ""Transaction created: "" << bc::encode_base16(tx.to_data()) << std::endl;
  } catch (const std::exception& e) {
    std::cerr << ""Error: "" << e.what() << std::endl;
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob6780,"#include <bits/stdc++.h>
#include <iostream>
#include<math.h>
using namespace std;
template<class T> inline bool chmin(T& a, T b) { if (a > b) { a = b; return true; } return false; }
template<class T> inline bool chmax(T& a, T b) { if (a < b) { a = b; return true; } return false; }
int main()
{
  int H, W;
  cin >> H >> W;
  vector<string> masu(H);
  vector<string> okikae(H);
  for (int i=0; i<H; i++) {
    cin >> masu.at(i);
    okikae[i] = masu[i];
  }

  int x[8] = {-1, 1, 0, 0, 1, 1, -1, -1};
  int y[8] = {0, 0, -1, 1, 1, -1, -1, 1};

  for (int i=0; i<H; i++) {
    for (int j=0; j<W; j++) {
      if (masu[i][j] == '#') continue;
      int count = 0;
      for (int k=0; k<8; k++) {
        int new_x = j + x[k];
        int new_y = i + y[k];
        if (new_x < 0 || new_x >= W) continue;
        if (new_y < 0 || new_y >= H) continue;
        if (masu[new_y][new_x] == '#') count += 1;
      }

      okikae[i][j] = to_string(count)[0];
    }
  }

  for (int i=0; i<H; i++) {
    cout << okikae[i] << endl;
  }
  return 0;
}",Human,C++,CodeNet
Prob2549,"
#include<stdio.h>

int main(void)

{

double r,menseki=0,enshu=0,M_PI=3.14159265359;

scanf(""%lf"",&r);

menseki=r*r*M_PI;

enshu=r*2.0*M_PI;

printf(""%f %f\n"",menseki,enshu);

return 0;

}",Human,C,CodeNet
Prob3976,"#include <cctype>
#include <cerrno>
#include <cfloat>
#include <ciso646>
#include <climits>
#include <clocale>
#include <cmath>
#include <csetjmp>
#include <csignal>
#include <cstdarg>
#include <cstddef>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <ctime>

#include <algorithm>
#include <bitset>
#include <complex>
#include <deque>
#include <exception>
#include <fstream>
#include <functional>
#include <iomanip>
#include <ios>
#include <iosfwd>
#include <iostream>
#include <istream>
#include <iterator>
#include <limits>
#include <list>
#include <locale>
#include <map>
#include <memory>
#include <new>
#include <numeric>
#include <ostream>
#include <queue>
#include <set>
#include <sstream>
#include <stack>
#include <stdexcept>
#include <streambuf>
#include <string>
#include <typeinfo>
#include <utility>
#include <valarray>
#include <vector>
#include <regex>
#define REP(i,n) for(int i = 0; i < n; i++)
#define FOR(i,j,n) for(int i = j; i < n; i++)
#define RFOR(i,j,n) for(int i = j-1; i >= n; i--)
#define PREC(n) fixed << setprecision(n)
#define print_array(v) REP(__k, v.size()) { cout << v[__k]; if(__k != v.size()-1) cout << "" ""; else cout << endl; }
#define YesorNo(a) printf(a?""Yes\n"":""No\n"")
#define _LIBCPP_DEBUG 0
using namespace std;
int64_t MOD = 1000000007;

int main() {
 cin.tie(0);
 ios::sync_with_stdio(false);
 int a, b, c;
 cin >> a >> b >> c;
 bool f = false;
 if(a + b >= c) f = true;
 YesorNo(f);
 return 0;
}
//templete by private_yusuke",Human,C++,CodeNet
Prob4855,"a, b = 5, 10

# Swap if a is greater than b
if a > b:
  a, b = b, a

print(f""Après éventuel échange: a = {a}, b = {b}"")",AI,Python,ChatGPT-3.5
Prob1168,"import Java.util.*;

public class Main {
  public static void main(String[] args) throws Exception {
    // Your code here!
    Scanner sc = new Scanner(System.in);
    String w = sc.next();
    Set<String> set = new HashSet<String>();
    for (int i = 0; i < w.length(); i++) {
      String c = String.valueOf(w.charAt(i));
      if (set.contains(c)) {
        set.remove(c);
      } else {
        set.add(c);
      }
    }
    
    if (set.size() == 0) {
      System.out.println(""Yes"");
    } else {
      System.out.println(""No"");
    }
  }
}",Human,Java,CodeNet
Prob5397,"#include <iostream>
#include <vector>
#include <queue>
#include <list>
#include <utility>

using P = std::pair<int, long long>;

class Edge{
public:
  int from, to;
  long long cost;
  Edge(): from(0), to(0), cost(0){}
  Edge(int u, int v, long long w): from(u), to(v), cost(w){}
  ~Edge(){}
  bool operator<(const Edge &e)const{
    return cost < e.cost;
  }
};

void search(std::vector<long long> &dist,
  std::vector<bool> &visited,
  std::vector<std::list<P> > &e_list, int s)
{
  std::deque<P> que;
  que.push_front(P(s, 0));
  while(!que.empty()){
    int u = que.back().first;
    long long d = que.back().second;
    que.pop_back();
    if(visited[u] == true) continue;

    visited[u] = true;
    dist[u] = d;
    for(auto &&itr = e_list[u].begin(); itr != e_list[u].end(); itr++){
      int v = itr->first;
      long long c = itr->second;
      que.push_front(P(v, d+c));
    }
  }
}

int main()
{
  int N, M;
  scanf(""%d %d"", &N, &M);
  std::vector<Edge> edge(M);
  for(int i=0; i<M; i++){
    scanf("" %d %d %lld"", &edge[i].from, &edge[i].to, &edge[i].cost);
    edge[i].from--; edge[i].to--;
  }

  if(M == 0){
    std::cout << ""Yes"" << std::endl; return 0;
  }

  std::vector<std::list<P> > e_list(N);
  for(int i=0; i<M; i++){
    int u = edge[i].from;
    int v = edge[i].to;
    int c = edge[i].cost;
    e_list[u].push_back(P(v, c));
    e_list[v].push_back(P(u, -c));
  }

  std::vector<long long> dist(N);
  std::vector<bool> visited(N, false);
  for(int i=0; i<N; i++){
    if(visited[i] == false) search(dist, visited, e_list, i);
  }

  bool flag = true;
  for(int i=0; i<M; i++){
    int u = edge[i].from;
    int v = edge[i].to;
    int d = edge[i].cost;
    if(dist[v] - dist[u] != d) flag = false;
  }

  if(flag == true) std::cout << ""Yes"" << std::endl;
  else std::cout << ""No"" << std::endl;
}",Human,C++,CodeNet
